order_id,user_id,restaurant_id,order_date,total_amount
776,1989,299,31-07-2023,1489.76
777,364,239,19-03-2023,1405.14
778,562,134,21-07-2023,372.83
779,2679,319,3/11/2023,1230.21
780,67,291,30-09-2023,342.14
781,523,234,10/8/2023,1211.11
782,439,308,27-06-2023,118.74
783,68,273,30-04-2023,740.33
784,1374,184,29-03-2023,153.77
785,2872,349,2/11/2023,1123.59
786,122,271,28-03-2023,268.67
787,2261,252,24-04-2023,688.87
788,1218,108,19-12-2023,925.2
789,749,368,29-07-2023,175.68
790,2540,65,13-10-2023,1371.53
791,2296,340,1/8/2023,853.43
792,1207,358,24-08-2023,1134.89
793,2537,232,29-04-2023,1333.64
794,1201,90,8/7/2023,1492.36
795,2488,166,30-10-2023,642.91
796,84,115,2/5/2023,168.35
797,2786,461,4/8/2023,762.58
798,1425,383,15-03-2023,974.33
799,1679,340,16-03-2023,213.51
800,1411,269,27-08-2023,1468.96
801,2943,224,28-07-2023,717.22
802,1470,259,25-04-2023,429.03
803,1660,406,11/11/2023,1391.87
804,1009,325,2/9/2023,785.36
805,956,125,13-03-2023,1424.82
806,2109,260,18-08-2023,1095.24
807,1692,389,9/5/2023,1002.72
808,1649,368,25-09-2023,916.34
809,2682,57,19-09-2023,284.13
810,663,321,3/3/2023,302.58
811,831,171,25-03-2023,845.24
812,1195,363,30-12-2023,869.14
813,16,397,2/5/2023,1475.81
814,607,45,4/12/2023,518.3
815,1869,186,8/7/2023,368.86
816,2308,392,18-03-2023,623.38
817,474,132,2/8/2023,421.23
818,1638,200,27-01-2023,398.98
819,496,133,8/1/2023,1381.03
820,2973,381,22-11-2023,527.55
821,1531,237,5/12/2023,1076.76
822,1621,474,1/1/2024,123.1
823,2147,415,6/2/2023,1159.87
824,2892,107,14-08-2023,309.56
825,1374,51,14-02-2023,886.57
826,2714,385,14-01-2023,985.6
827,1637,254,19-12-2023,623.04
828,1090,373,26-12-2023,677.1
829,2543,343,2/11/2023,123.37
830,2362,62,11/7/2023,1272.08
831,1143,440,3/4/2023,815.88
832,655,498,31-05-2023,1071.58
833,1516,14,19-02-2023,1352.35
834,2233,90,29-10-2023,1115.32
835,1455,399,7/6/2023,1149.22
836,1733,116,21-09-2023,1178.42
837,1961,431,10/5/2023,1491.45
838,1765,207,5/8/2023,1251.39
839,369,284,27-03-2023,1132.89
840,1598,418,18-02-2023,399.62
841,256,59,2/1/2023,1487.2
842,904,37,11/7/2023,898.4
843,267,359,9/5/2023,1346.05
844,146,435,23-11-2023,1115.61
845,1337,114,15-06-2023,926.46
846,1637,436,30-09-2023,1274.85
847,1444,266,20-04-2023,182.33
848,2716,133,26-08-2023,184.01
849,2236,306,8/6/2023,711.08
850,1187,254,16-12-2023,280.24
851,1747,446,10/4/2023,531.67
852,1515,52,24-11-2023,1198.14
853,2484,352,14-09-2023,1231.05
854,2840,295,13-02-2023,754.4
855,2170,195,18-04-2023,1053.78
856,1239,173,1/9/2023,1472.05
857,208,188,24-07-2023,816.07
858,2681,289,11/2/2023,1435.84
859,185,132,19-03-2023,1404.37
860,1675,473,4/7/2023,1293.97
861,255,442,7/6/2023,104.25
862,2809,426,5/5/2023,385.96
863,1140,34,11/6/2023,750.02
864,146,449,7/3/2023,274.03
865,2207,159,23-08-2023,987.28
866,1596,469,12/5/2023,426.19
867,2066,76,3/12/2023,130.92
868,803,374,21-10-2023,606.11
869,1248,142,25-01-2023,154.79
870,2721,271,30-06-2023,1345.69
871,2678,204,5/4/2023,350.92
872,1253,448,30-06-2023,536.65
873,933,376,5/3/2023,547.39
874,1420,240,14-07-2023,484.88
875,458,146,16-11-2023,1082.67
876,1440,323,8/7/2023,1143.66
877,1409,105,16-04-2023,1237.63
878,2091,264,30-10-2023,422.6
879,1469,78,31-10-2023,1214.33
880,2554,137,1/1/2023,504.12
881,2467,226,29-03-2023,1064.51
882,1790,183,30-05-2023,570.28
883,1699,372,14-07-2023,495.16
884,2261,14,30-05-2023,331.5
885,1353,419,16-07-2023,1404.55
886,2869,126,18-03-2023,1100.4
887,683,19,10/9/2023,306.6
888,1902,224,6/3/2023,682.68
889,1173,430,13-04-2023,469.99
890,2822,393,15-09-2023,420.22
891,729,412,30-11-2023,1153.06
892,2870,341,10/3/2023,1375.16
893,838,38,7/8/2023,1495.16
894,501,424,6/4/2023,125.51
895,1755,176,17-03-2023,332.24
896,1141,250,26-10-2023,720.88
897,2038,228,7/10/2023,960.17
898,1862,325,4/1/2023,979.9
899,1787,25,14-05-2023,1484.69
900,2088,48,25-12-2023,1201.32
901,2470,237,5/8/2023,1307.07
902,785,43,26-02-2023,1089.42
903,553,135,1/7/2023,1400.31
904,454,142,15-08-2023,271.69
905,2179,184,14-10-2023,1001.59
906,522,426,29-03-2023,1058.72
907,1199,123,1/5/2023,849.1
908,1900,119,19-11-2023,238.63
909,534,117,13-03-2023,151.5
910,2025,465,4/2/2023,413.29
911,2320,236,21-02-2023,1405.77
912,1375,144,25-11-2023,731.92
913,1869,229,10/5/2023,1116.82
914,2189,8,29-12-2023,797.04
915,1256,273,28-10-2023,688.35
916,2275,457,9/5/2023,681.94
917,607,65,12/1/2023,1305.3
918,1053,16,24-06-2023,1057.69
919,495,138,19-04-2023,549.11
920,710,490,28-09-2023,107.68
921,1649,197,25-12-2023,329.66
922,189,324,16-01-2023,1130.71
923,1736,369,1/3/2023,1010.34
924,2960,418,12/7/2023,244.68
925,2453,41,26-03-2023,972.27
926,1748,67,26-04-2023,207.42
927,596,308,24-05-2023,509.97
928,2612,205,1/8/2023,587.91
929,1661,350,16-06-2023,660.85
930,453,128,3/11/2023,841.31
931,1410,43,2/11/2023,245.96
932,2397,376,22-05-2023,1343.2
933,318,44,16-12-2023,312.25
934,2557,31,9/9/2023,748.16
935,2003,500,9/6/2023,1372.21
936,2006,455,16-07-2023,1265.74
937,1832,368,31-01-2023,882.31
938,1991,24,27-06-2023,1122.39
939,2147,185,1/10/2023,1242.63
940,2255,302,3/6/2023,335.76
941,2825,7,4/7/2023,1094.48
942,2990,115,17-06-2023,226.51
943,2947,458,26-11-2023,752.85
944,2475,449,8/2/2023,132.81
945,2796,257,15-03-2023,589.06
946,2953,3,17-05-2023,872.52
947,775,463,1/10/2023,162.1
948,1909,81,10/9/2023,735.78
949,2907,402,29-03-2023,772.75
950,358,392,2/8/2023,822.15
951,2189,357,7/3/2023,1122.23
952,286,347,15-03-2023,138.38
953,435,122,18-02-2023,939.29
954,1956,304,13-09-2023,666.29
955,2323,102,29-10-2023,1422.21
956,2313,330,22-02-2023,355.68
957,2874,418,14-09-2023,332.44
958,1977,164,10/3/2023,598.14
959,1909,68,22-04-2023,694.14
960,445,372,12/12/2023,1167.83
961,1788,174,9/6/2023,864.12
962,869,263,11/3/2023,527.01
963,116,24,15-08-2023,793.66
964,1541,390,1/4/2023,1315.57
965,1447,485,21-01-2023,886.47
966,147,287,28-05-2023,171.13
967,307,274,20-02-2023,868.86
968,1601,214,20-10-2023,1241.54
969,116,287,1/10/2023,1066.12
970,2401,73,16-12-2023,989.38
971,2235,482,25-11-2023,352.88
972,1487,179,9/2/2023,210.64
973,1256,34,28-04-2023,800.99
974,2942,225,23-03-2023,1046.19
975,1077,133,22-06-2023,154.81
976,1354,297,8/10/2023,402.24
977,2471,26,11/7/2023,564.95
978,1584,308,24-06-2023,871.94
979,2143,287,26-02-2023,1007.03
980,1215,149,26-03-2023,1118.18
981,932,134,23-04-2023,1257.98
982,1254,489,10/12/2023,1372.33
983,1982,54,21-09-2023,697.82
984,2064,451,24-12-2023,787.08
985,1027,90,25-07-2023,422.28
986,2123,393,11/4/2023,1498.35
987,602,276,29-09-2023,460.46
988,1078,417,12/11/2023,565.32
989,2864,410,17-04-2023,1303.24
990,1796,367,9/3/2023,246.47
991,2496,214,21-02-2023,1106.34
992,1800,206,30-12-2023,805.67
993,1753,225,14-01-2023,1350.09
994,2273,424,10/9/2023,1385.57
995,2930,416,21-07-2023,1197.81
996,937,253,6/9/2023,881.33
997,884,483,8/3/2023,631.57
998,2586,162,16-11-2023,733.55
999,550,260,8/10/2023,1094.09
1000,2422,35,2/3/2023,1062.38
1001,454,101,5/10/2023,711.68
1002,2105,188,10/11/2023,913.82
1003,2487,222,16-07-2023,853.02
1004,2737,295,8/1/2023,1292.83
1005,1194,170,8/1/2023,423.73
1006,2566,127,23-06-2023,756.75
1007,692,452,15-03-2023,811.45
1008,1058,117,26-02-2023,899.25
1009,293,379,26-08-2023,242.29
1010,1934,343,21-03-2023,520.55
1011,2078,351,24-08-2023,821.65
1012,2676,498,14-04-2023,653.38
1013,1403,120,16-11-2023,1448.81
1014,2263,169,4/12/2023,887.12
1015,420,145,3/8/2023,966.27
1016,2634,409,8/12/2023,484.74
1017,1496,222,2/10/2023,138.04
1018,490,415,16-08-2023,1017.69
1019,2269,58,8/3/2023,216.41
1020,2659,38,26-09-2023,487.55
1021,2980,158,3/7/2023,863.42
1022,1777,199,18-05-2023,716.09
1023,111,161,28-12-2023,518.71
1024,1524,405,21-05-2023,480.53
1025,1629,274,22-01-2023,538.48
1026,2297,368,27-02-2023,1443.08
1027,2254,351,28-01-2023,1023
1028,272,68,21-12-2023,1057.47
1029,1014,306,29-07-2023,684.06
1030,2487,298,3/7/2023,1187.18
1031,1151,195,17-09-2023,1222.95
1032,488,311,5/10/2023,438.43
1033,1790,104,26-01-2023,699.89
1034,649,99,23-07-2023,874.79
1035,1723,305,21-05-2023,432.63
1036,2786,187,17-11-2023,727.32
1037,1096,213,2/2/2023,245.44
1038,1737,478,31-07-2023,442.88
1039,2075,437,5/11/2023,980.16
1040,992,86,3/11/2023,266.79
1041,976,265,20-05-2023,1036.31
1042,1506,138,2/11/2023,519.05
1043,730,270,1/9/2023,801.04
1044,2637,66,11/11/2023,1214.71
1045,114,435,17-12-2023,332.99
1046,859,55,24-08-2023,624.82
1047,263,164,13-08-2023,225.64
1048,2591,208,17-03-2023,1070.92
1049,1711,152,13-12-2023,1039.61
1050,2359,256,3/5/2023,365.96
1051,444,468,7/1/2023,706.39
1052,187,402,6/12/2023,965.12
1053,94,102,2/2/2023,742.1
1054,27,335,14-08-2023,429.38
1055,710,143,25-08-2023,1398.21
1056,1893,378,25-11-2023,1367.32
1057,1620,280,2/4/2023,587.96
1058,492,31,17-07-2023,1135.58
1059,619,216,20-07-2023,1420.83
1060,1716,231,19-03-2023,705.79
1061,233,27,2/3/2023,571.48
1062,373,341,23-10-2023,467.32
1063,1551,493,23-08-2023,1167.36
1064,496,151,18-02-2023,1362.46
1065,1994,48,12/9/2023,1396.19
1066,2530,301,14-01-2023,1172.84
1067,2846,252,14-06-2023,607.03
1068,2797,115,1/4/2023,286.75
1069,1815,230,17-07-2023,445.39
1070,1561,458,22-06-2023,361.24
1071,2095,344,4/5/2023,654.61
1072,2598,228,5/5/2023,615.18
1073,920,87,3/9/2023,1064.24
1074,2589,127,8/7/2023,154.24
1075,2796,145,29-09-2023,1165.33
1076,983,58,14-08-2023,421.49
1077,1477,229,25-05-2023,251.37
1078,1259,33,10/1/2023,1304.12
1079,2870,94,26-02-2023,899.29
1080,2148,389,22-05-2023,1129.34
1081,1583,238,25-12-2023,1139.76
1082,1038,402,29-06-2023,1423.95
1083,1580,304,10/7/2023,1078.28
1084,2079,10,6/9/2023,520.44
1085,1227,439,28-10-2023,1117.93
1086,252,38,25-02-2023,415.89
1087,449,236,13-03-2023,1175.67
1088,1136,454,11/8/2023,1445.96
1089,894,34,13-05-2023,288.58
1090,2456,82,29-11-2023,306.93
1091,1899,498,2/12/2023,398.31
1092,2152,427,10/8/2023,1445.95
1093,2442,307,14-09-2023,803.6
1094,169,49,23-03-2023,412.95
1095,2424,134,4/5/2023,1313.18
1096,2243,470,3/6/2023,978.33
1097,1475,152,16-05-2023,1018.66
1098,1020,500,24-01-2023,1186.27
1099,2815,188,7/5/2023,1094
1100,729,387,8/9/2023,646.38
1101,901,166,16-10-2023,184.57
1102,1796,279,18-07-2023,451.11
1103,141,256,24-07-2023,833.65
1104,2220,304,3/12/2023,1140.84
1105,2412,253,29-03-2023,1346.12
1106,135,293,20-07-2023,612.9
1107,179,359,3/1/2023,464.87
1108,2229,6,2/9/2023,1029.13
1109,2447,314,29-09-2023,906.27
1110,2404,284,17-02-2023,836.63
1111,2878,75,14-04-2023,1322.74
1112,1429,381,31-07-2023,124.62
1113,2093,382,9/6/2023,1044.39
1114,2161,306,29-05-2023,108.79
1115,919,92,23-02-2023,680.79
1116,1079,374,19-11-2023,1321.38
1117,2889,179,15-08-2023,1418.5
1118,347,303,2/12/2023,467.46
1119,81,406,5/7/2023,739.67
1120,173,275,12/7/2023,779.24
1121,913,473,8/1/2023,441.91
1122,2723,304,1/10/2023,297.95
1123,930,252,30-08-2023,188.51
1124,1201,224,22-02-2023,337.68
1125,739,465,11/12/2023,1420.38
1126,2411,485,5/6/2023,238.27
1127,2136,180,3/10/2023,486.27
1128,1774,489,8/12/2023,994.19
1129,2710,403,15-08-2023,312.45
1130,1159,299,14-11-2023,681.13
1131,1448,440,2/8/2023,1134.17
1132,1148,166,26-08-2023,1415.71
1133,151,395,10/1/2023,1156.75
1134,638,311,4/5/2023,1157.84
1135,2236,375,15-11-2023,223.95
1136,1988,144,24-07-2023,816.78
1137,496,15,18-11-2023,1346.93
1138,1005,101,2/8/2023,1226.09
1139,110,305,2/11/2023,1188.85
1140,719,142,15-07-2023,694.92
1141,2802,89,5/6/2023,1444.03
1142,1144,456,20-05-2023,1464.96
1143,1768,436,14-09-2023,855.59
1144,99,208,9/2/2023,135.34
1145,2134,93,21-01-2023,764.35
1146,883,300,3/2/2023,1482.01
1147,2013,75,21-07-2023,732.84
1148,397,452,12/9/2023,1001.39
1149,2226,467,21-07-2023,962.96
1150,1337,296,1/11/2023,1070.74
1151,911,156,6/10/2023,1419.55
1152,1592,138,4/9/2023,333.73
1153,135,267,20-05-2023,867.76
1154,1136,349,17-12-2023,304.12
1155,1633,139,5/8/2023,460.18
1156,943,314,24-05-2023,496.77
1157,611,39,18-06-2023,360.69
1158,1796,180,6/1/2023,1120.78
1159,322,182,20-08-2023,1235.16
1160,498,374,23-10-2023,1497.3
1161,2414,214,18-12-2023,1423.82
1162,1942,218,28-07-2023,510.55
1163,746,303,20-06-2023,734.47
1164,946,55,20-04-2023,1043.54
1165,400,150,30-11-2023,1409.55
1166,1734,491,10/4/2023,1300.86
1167,1677,457,10/8/2023,1445.91
1168,1492,192,10/7/2023,920.27
1169,590,405,6/2/2023,754.73
1170,2603,247,8/4/2023,507.85
1171,2091,499,13-03-2023,756.39
1172,180,103,28-01-2023,423.34
1173,493,383,18-06-2023,532.82
1174,2852,202,9/12/2023,437.96
1175,2340,424,31-03-2023,1175.42
1176,2498,258,18-10-2023,199.77
1177,483,439,26-09-2023,1214.72
1178,1744,134,18-02-2023,825.45
1179,2091,185,19-08-2023,953.02
1180,1057,390,21-05-2023,1250.62
1181,1678,104,26-04-2023,132.91
1182,2189,280,30-03-2023,1046.45
1183,1277,233,7/9/2023,862.55
1184,917,301,22-11-2023,493.33
1185,352,478,4/11/2023,365.62
1186,1306,56,16-02-2023,1145.03
1187,2170,404,10/6/2023,1291.58
1188,51,250,2/4/2023,1305.9
1189,1139,71,1/1/2024,461.75
1190,2780,436,9/9/2023,1009.06
1191,2125,185,29-10-2023,523.84
1192,665,489,2/8/2023,795.09
1193,526,497,22-09-2023,497.49
1194,1875,196,1/3/2023,1343.07
1195,2318,492,8/6/2023,1356.41
1196,1019,76,25-03-2023,256.45
1197,2037,376,13-11-2023,127.82
1198,2729,394,24-03-2023,995.32
1199,2823,241,29-12-2023,722.27
1200,1362,12,22-04-2023,980.43
1201,2776,491,23-05-2023,1161.4
1202,1964,431,22-01-2023,547.5
1203,603,405,4/10/2023,691.84
1204,959,425,30-05-2023,1435.71
1205,1121,494,7/1/2023,500.12
1206,2037,269,16-04-2023,446.51
1207,959,278,21-08-2023,415.63
1208,1909,367,17-11-2023,716.26
1209,481,33,5/9/2023,559.33
1210,1595,297,4/5/2023,213.48
1211,2304,240,8/5/2023,843.75
1212,2889,413,28-07-2023,657.63
1213,2280,341,9/6/2023,1462.46
1214,215,486,30-03-2023,1229.69
1215,235,27,29-08-2023,1325.45
1216,2656,277,17-10-2023,171.47
1217,2031,448,12/8/2023,1092.52
1218,2740,31,16-05-2023,621.9
1219,763,202,2/5/2023,1000.52
1220,842,491,16-03-2023,1434.82
1221,1074,37,1/1/2023,283.04
1222,846,410,20-07-2023,1093.87
1223,1151,397,30-09-2023,145.7
1224,1146,146,14-02-2023,299.17
1225,1715,444,3/11/2023,630.21
1226,1726,303,10/3/2023,1374.51
1227,2430,78,10/3/2023,502.89
1228,1913,484,9/9/2023,873.13
1229,224,345,9/9/2023,1244.74
1230,2047,354,26-02-2023,1088.83
1231,1269,154,9/12/2023,413.26
1232,336,385,27-02-2023,1379.82
1233,1153,306,18-02-2023,649.07
1234,874,54,30-10-2023,1160.54
1235,2122,318,16-07-2023,1000.99
1236,925,4,5/3/2023,1476.18
1237,495,399,10/7/2023,1005.9
1238,565,276,7/6/2023,863.89
1239,75,423,21-10-2023,915.4
1240,2997,3,13-02-2023,1453.3
1241,1857,203,7/4/2023,1135.93
1242,1825,295,20-03-2023,947.27
1243,1017,128,24-02-2023,242.33
1244,2457,488,12/8/2023,991.55
1245,2153,142,25-01-2023,704.09
1246,1098,374,2/5/2023,565.59
1247,2627,172,4/8/2023,1443.59
1248,1780,289,9/12/2023,246.74
1249,2013,341,14-10-2023,590.84
1250,1475,335,31-08-2023,1286.19
1251,2867,15,28-02-2023,254.61
1252,6,457,4/10/2023,1403.88
1253,2686,428,9/2/2023,501.28
1254,2642,192,3/1/2023,249.24
1255,1980,372,6/11/2023,264.83
1256,1758,354,25-11-2023,1045.45
1257,1013,348,10/1/2023,1461.61
1258,1286,458,25-11-2023,517.43
1259,440,126,25-03-2023,1013.47
1260,2832,370,8/1/2023,676.72
1261,2856,373,22-03-2023,1135.56
1262,1489,111,19-04-2023,755.12
1263,163,460,4/1/2023,773.76
1264,124,137,10/3/2023,1494.79
1265,573,205,6/9/2023,841.07
1266,2689,439,9/1/2023,544.79
1267,871,471,7/7/2023,587.34
1268,334,195,22-09-2023,228.72
1269,2049,94,4/11/2023,834.4
1270,429,495,21-10-2023,767.33
1271,2751,427,27-01-2023,391.5
1272,1818,348,26-09-2023,1188.03
1273,789,25,7/10/2023,677.1
1274,275,174,21-11-2023,886.19
1275,2885,168,9/2/2023,1161.29
1276,2191,53,6/5/2023,1363.14
1277,784,161,7/5/2023,987.54
1278,472,255,18-10-2023,516.95
1279,1811,409,16-11-2023,1497.9
1280,1300,40,13-07-2023,752.2
1281,2405,94,4/7/2023,1389.36
1282,2335,16,16-08-2023,216.04
1283,358,156,7/12/2023,369.04
1284,1774,190,4/6/2023,317.04
1285,2148,35,7/7/2023,995.66
1286,142,345,25-07-2023,1271.85
1287,1931,92,9/7/2023,144.51
1288,1213,391,23-05-2023,683.94
1289,1605,2,15-02-2023,297.98
1290,850,232,19-06-2023,705.65
1291,1312,475,9/12/2023,1118.9
1292,1939,478,15-10-2023,109.4
1293,204,17,28-02-2023,679.04
1294,1500,73,30-03-2023,1381.06
1295,552,248,24-02-2023,535.3
1296,1138,152,22-01-2023,1084.23
1297,318,316,14-11-2023,649.71
1298,1985,39,6/11/2023,571.53
1299,1809,259,17-04-2023,894.18
1300,2022,61,2/8/2023,175.86
1301,1482,319,2/2/2023,445.18
1302,1841,489,30-01-2023,113.7
1303,2149,256,14-12-2023,313.78
1304,2862,230,21-12-2023,979.35
1305,1828,159,21-09-2023,401.04
1306,1099,127,27-01-2023,831.5
1307,128,269,27-10-2023,523.38
1308,2962,32,11/6/2023,1107.21
1309,672,48,18-03-2023,1311.13
1310,1649,464,12/6/2023,1025.36
1311,1722,49,28-06-2023,1229.24
1312,948,209,17-12-2023,309.66
1313,2221,412,17-09-2023,407.36
1314,505,162,25-09-2023,185.51
1315,300,468,18-01-2023,1434.44
1316,2425,143,3/2/2023,1395.72
1317,2201,81,27-11-2023,1183.76
1318,2038,279,30-03-2023,786.43
1319,2609,302,9/6/2023,1266.1
1320,481,90,31-03-2023,684.48
1321,1283,499,10/1/2023,612.39
1322,1744,474,12/9/2023,1100.37
1323,2673,205,11/12/2023,136.43
1324,1806,45,27-05-2023,1413.33
1325,599,256,7/7/2023,1046.39
1326,274,101,3/2/2023,844.21
1327,1310,175,29-07-2023,419.02
1328,844,51,8/5/2023,1477.89
1329,600,248,1/1/2023,1176.65
1330,1553,276,6/6/2023,488.38
1331,590,463,3/2/2023,1088.64
1332,1244,185,8/12/2023,134.84
1333,953,287,5/2/2023,1328.12
1334,2294,454,2/2/2023,445.28
1335,2515,277,26-09-2023,363.17
1336,2251,355,1/9/2023,728.82
1337,2027,472,20-05-2023,306.27
1338,77,379,18-08-2023,184.54
1339,479,280,7/7/2023,756.47
1340,2800,298,13-08-2023,434.06
1341,321,445,16-11-2023,1494.3
1342,2818,497,30-11-2023,676.51
1343,2639,490,20-01-2023,1332.18
1344,1587,387,11/6/2023,204.38
1345,1442,309,29-09-2023,1092.45
1346,2592,91,10/9/2023,161.8
1347,1313,487,22-01-2023,868.83
1348,2308,366,25-04-2023,300.18
1349,1515,352,18-03-2023,265.64
1350,406,292,1/6/2023,804.22
1351,1066,299,5/8/2023,947.95
1352,1209,474,5/6/2023,577.02
1353,600,379,14-09-2023,1352.95
1354,1946,378,25-11-2023,1232.8
1355,1957,18,17-01-2023,171.67
1356,1863,289,3/12/2023,812.39
1357,2027,290,22-08-2023,564.81
1358,1967,72,15-02-2023,1373.24
1359,1146,75,17-01-2023,612.37
1360,567,132,19-10-2023,354.2
1361,322,267,7/2/2023,328.43
1362,1811,45,24-04-2023,282.46
1363,2986,134,30-04-2023,954.36
1364,265,49,15-05-2023,735.53
1365,1423,280,16-10-2023,774.34
1366,2857,68,16-08-2023,428.34
1367,2579,286,18-10-2023,449.98
1368,366,465,25-12-2023,804.25
1369,2624,74,7/11/2023,943.14
1370,1508,253,24-10-2023,703.84
1371,2554,490,4/2/2023,1473.09
1372,1368,177,27-11-2023,477.35
1373,2554,431,19-03-2023,1340.22
1374,540,184,20-06-2023,1212.84
1375,420,204,13-04-2023,1068.16
1376,2777,11,5/3/2023,1000.22
1377,2556,3,26-12-2023,305.29
1378,2751,339,30-08-2023,1386.27
1379,1383,5,14-04-2023,816.74
1380,354,345,22-10-2023,1247.31
1381,2756,22,29-06-2023,152.79
1382,1277,32,24-01-2023,1125.93
1383,1574,446,14-03-2023,379.69
1384,1094,203,24-08-2023,1027.04
1385,1601,171,30-08-2023,1025.18
1386,1512,19,5/3/2023,1428.94
1387,1656,431,28-12-2023,675.02
1388,685,14,26-08-2023,1431.6
1389,373,476,26-04-2023,227.37
1390,2747,77,11/11/2023,1216.5
1391,2695,234,9/8/2023,852.68
1392,19,27,25-06-2023,718.22
1393,1444,301,23-06-2023,847.4
1394,269,183,20-11-2023,738.14
1395,350,96,23-11-2023,403.27
1396,1317,189,21-04-2023,205.47
1397,2706,246,4/2/2023,750.61
1398,1273,176,16-07-2023,545.65
1399,2427,39,17-10-2023,724.49
1400,265,87,30-09-2023,981.27
1401,1541,254,16-06-2023,1149.25
1402,1571,168,7/2/2023,592.08
1403,1029,194,10/3/2023,212.34
1404,2395,404,17-07-2023,1469.04
1405,1275,275,6/7/2023,693.64
1406,1157,43,3/4/2023,121.22
1407,614,214,1/5/2023,726.43
1408,2895,294,22-08-2023,817.71
1409,2174,479,8/10/2023,716.24
1410,2898,77,23-04-2023,723.85
1411,2100,76,16-11-2023,1117.94
1412,3000,400,21-01-2023,1235.67
1413,745,268,1/1/2024,105.08
1414,2340,37,10/9/2023,545.85
1415,2915,293,12/4/2023,694.1
1416,505,304,4/10/2023,1028.7
1417,2314,391,24-09-2023,1016.15
1418,1460,285,23-09-2023,1445.74
1419,2347,301,28-08-2023,1096.91
1420,1141,309,2/7/2023,1422.31
1421,1215,477,7/9/2023,1108.75
1422,1179,500,22-11-2023,1140.97
1423,1863,347,18-07-2023,583.67
1424,318,135,7/12/2023,1165.42
1425,1845,73,16-06-2023,958.15
1426,1368,485,29-09-2023,929.45
1427,1310,90,26-01-2023,1428.18
1428,2790,417,14-09-2023,1347.62
1429,61,218,10/5/2023,1113.73
1430,2360,86,13-07-2023,709.39
1431,1299,235,26-11-2023,1262.07
1432,2500,279,30-09-2023,982.77
1433,137,106,27-09-2023,1414.3
1434,1714,312,1/4/2023,787.44
1435,785,230,19-05-2023,1204.45
